Cyclone_Frequency,Depth_m,ClimSST,Country_Name,Distance_to_Shore,Exposure,Turbidity,Bleaching_Level,Temperature_Maximum,SSTA,TSA,Percent_Bleaching,Percent_Cover
49.94,8.0,302.12,Thailand,91.03,Sheltered,0.0598,Population,306.92,-0.41,-3.2,0.0,0.62
49.94,4.0,302.12,Thailand,91.03,Sheltered,0.0598,Population,306.92,-1.51,-4.38,0.0,47.5
49.94,4.0,302.12,Thailand,91.03,Sheltered,0.0598,Population,306.92,-1.51,-4.38,0.0,0.0
49.94,7.0,302.12,Thailand,91.03,Sheltered,0.0598,Population,306.92,-1.51,-4.38,0.0,19.38
49.94,7.0,302.12,Thailand,91.03,Sheltered,0.0598,Population,306.92,-1.51,-4.38,0.0,5.62
49.94,8.0,300.86,Thailand,91.03,Sheltered,0.0598,Population,306.92,1.36,-0.29,0.0,15.62
49.94,8.0,300.86,Thailand,91.03,Sheltered,0.0598,Population,306.92,1.36,-0.29,0.0,0.0
49.94,5.0,302.12,Thailand,91.03,Sheltered,0.0598,Population,306.92,-0.41,-3.2,0.0,52.5
49.94,5.0,302.12,Thailand,91.03,Sheltered,0.0598,Population,306.92,-0.41,-3.2,0.0,0.0
49.94,5.0,302.46,Thailand,91.03,Sheltered,0.0598,Population,306.92,0.21,-0.08,0.0,24.38
49.94,5.0,302.46,Thailand,91.03,Sheltered,0.0598,Population,306.92,0.21,-0.08,0.0,0.0
49.43,5.0,302.89,Thailand,74.39,Sheltered,0.0633,Population,306.89,-1.03,-3.36,0.0,24.38
49.43,5.0,302.89,Thailand,74.39,Sheltered,0.0633,Population,306.89,-1.03,-3.36,0.0,21.25
49.43,5.0,301.14,Thailand,74.39,Sheltered,0.0633,Population,306.89,-0.9,-2.48,0.0,27.5
49.43,5.0,301.14,Thailand,74.39,Sheltered,0.0633,Population,306.89,-0.9,-2.48,0.0,15.0
49.43,6.0,302.01,Thailand,1212.64,Exposed,0.0633,Population,306.22,2.28,0.86,0.0,40.0
49.43,6.0,302.01,Thailand,1212.64,Exposed,0.0633,Population,306.22,2.28,0.86,0.0,0.0
49.43,10.0,302.01,Thailand,1212.64,Exposed,0.0633,Population,306.22,2.28,0.86,0.0,48.12
49.43,10.0,302.01,Thailand,1212.64,Exposed,0.0633,Population,306.22,2.28,0.86,0.0,0.0
49.43,7.0,302.37,Thailand,321.14,Sheltered,0.0633,Population,306.89,0.18,-2.39,0.0,60.0
49.43,7.0,302.37,Thailand,321.14,Sheltered,0.0633,Population,306.89,0.18,-2.39,0.0,0.0
49.43,4.0,302.37,Thailand,321.14,Sheltered,0.0633,Population,306.89,0.18,-2.39,0.0,74.38
49.43,4.0,302.37,Thailand,321.14,Sheltered,0.0633,Population,306.89,0.18,-2.39,0.0,0.0
49.43,4.0,303.5,Thailand,178.34,Sheltered,0.0633,Population,306.89,-2.13,-3.17,0.0,64.38
49.43,4.0,303.5,Thailand,178.34,Sheltered,0.0633,Population,306.89,-2.13,-3.17,0.0,2.5
49.43,6.0,303.5,Thailand,178.34,Sheltered,0.0633,Population,306.89,-2.13,-3.17,0.0,61.88
49.43,6.0,303.5,Thailand,178.34,Sheltered,0.0633,Population,306.89,-2.13,-3.17,0.0,0.0
50.27,9.0,302.77,Thailand,73.88,Exposed,0.0565,Population,306.89,-0.46,-0.48,0.0,25.62
50.27,9.0,302.77,Thailand,73.88,Exposed,0.0565,Population,306.89,-0.46,-0.48,0.0,1.88
50.27,9.0,301.8,Thailand,73.88,Exposed,0.0565,Population,306.89,0.94,-2.06,0.0,11.25
50.27,9.0,301.8,Thailand,73.88,Exposed,0.0565,Population,306.89,0.94,-2.06,0.0,5.0
50.27,4.0,301.8,Thailand,73.88,Exposed,0.0565,Population,306.89,0.94,-2.06,0.0,60.0
50.27,4.0,301.8,Thailand,73.88,Exposed,0.0565,Population,306.89,0.94,-2.06,0.0,1.25
50.27,5.0,302.37,Thailand,73.88,Exposed,0.0565,Population,306.89,0.93,-1.85,0.0,59.38
50.27,5.0,302.37,Thailand,73.88,Exposed,0.0565,Population,306.89,0.93,-1.85,0.0,0.62
50.27,8.0,302.37,Thailand,73.88,Exposed,0.0565,Population,306.89,0.93,-1.85,0.0,56.88
50.27,8.0,302.37,Thailand,73.88,Exposed,0.0565,Population,306.89,0.93,-1.85,0.0,1.25
49.43,4.0,302.08,Thailand,89.77,Sheltered,0.0633,Population,306.22,0.36,-0.95,0.0,57.5
49.43,4.0,302.08,Thailand,89.77,Sheltered,0.0633,Population,306.22,0.36,-0.95,0.0,0.0
49.43,8.0,300.65,Thailand,89.77,Sheltered,0.0633,Population,306.22,-0.26,-2.98,0.0,27.5
49.43,8.0,300.65,Thailand,89.77,Sheltered,0.0633,Population,306.22,-0.26,-2.98,0.0,0.62
49.43,5.0,300.65,Thailand,89.77,Sheltered,0.0633,Population,306.22,-0.26,-2.98,0.0,57.5
49.43,5.0,300.65,Thailand,89.77,Sheltered,0.0633,Population,306.22,-0.26,-2.98,0.0,1.25
49.43,10.0,302.01,Thailand,89.77,Sheltered,0.0633,Population,306.22,1.62,0.17,0.0,28.12
49.43,10.0,302.01,Thailand,89.77,Sheltered,0.0633,Population,306.22,1.62,0.17,0.0,0.0
49.43,8.0,302.08,Thailand,89.77,Sheltered,0.0633,Population,306.22,0.36,-0.95,0.0,12.5
49.43,8.0,302.08,Thailand,89.77,Sheltered,0.0633,Population,306.22,0.36,-0.95,0.0,2.5
49.43,4.0,302.01,Thailand,89.77,Sheltered,0.0633,Population,306.22,1.62,0.17,0.0,58.75
49.43,4.0,302.01,Thailand,89.77,Sheltered,0.0633,Population,306.22,1.62,0.17,0.0,0.0
49.43,4.0,302.08,Thailand,131.58,Sheltered,0.0633,Population,306.22,-0.63,-2.05,0.0,58.75
49.43,4.0,302.08,Thailand,131.58,Sheltered,0.0633,Population,306.22,-0.63,-2.05,0.0,1.25
49.43,7.0,302.08,Thailand,131.58,Sheltered,0.0633,Population,306.22,-0.63,-2.05,0.0,53.75
49.43,7.0,302.08,Thailand,131.58,Sheltered,0.0633,Population,306.22,-0.63,-2.05,0.0,1.25
49.43,4.0,302.11,Thailand,24.64,Sheltered,0.0633,Population,306.22,-2.07,-3.53,0.0,51.88
49.43,4.0,302.11,Thailand,24.64,Sheltered,0.0633,Population,306.22,-2.07,-3.53,0.0,0.0
50.27,4.0,302.34,Thailand,192.52,Exposed,0.0565,Population,306.89,-0.34,-0.78,0.0,80.62
50.27,4.0,302.34,Thailand,192.52,Exposed,0.0565,Population,306.89,-0.34,-0.78,0.0,0.0
50.27,10.0,303.53,Thailand,192.52,Exposed,0.0565,Population,306.89,0.78,0.05,0.0,31.88
50.27,10.0,303.53,Thailand,192.52,Exposed,0.0565,Population,306.89,0.78,0.05,0.0,0.62
50.27,10.0,302.34,Thailand,192.52,Exposed,0.0565,Population,306.89,-0.34,-0.78,0.0,51.88
50.27,10.0,302.34,Thailand,192.52,Exposed,0.0565,Population,306.89,-0.34,-0.78,0.0,0.0
50.27,4.0,301.87,Thailand,192.52,Exposed,0.0565,Population,306.89,-0.26,-1.73,0.0,84.38
50.27,4.0,301.87,Thailand,192.52,Exposed,0.0565,Population,306.89,-0.26,-1.73,0.0,1.88
50.27,9.0,301.87,Thailand,192.52,Exposed,0.0565,Population,306.89,-0.26,-1.73,0.0,41.88
50.27,9.0,301.87,Thailand,192.52,Exposed,0.0565,Population,306.89,-0.26,-1.73,0.0,2.5
50.27,4.0,303.53,Thailand,192.52,Exposed,0.0565,Population,306.89,0.78,0.05,0.0,72.5
50.27,4.0,303.53,Thailand,192.52,Exposed,0.0565,Population,306.89,0.78,0.05,0.0,5.62
50.27,4.0,303.28,Thailand,33.83,Sheltered,0.0568,Population,306.89,0.25,-1.68,0.0,55.62
50.27,4.0,303.28,Thailand,33.83,Sheltered,0.0568,Population,306.89,0.25,-1.68,0.0,0.0
50.27,7.0,303.28,Thailand,33.83,Sheltered,0.0568,Population,306.89,0.25,-1.68,0.0,40.0
50.27,7.0,303.28,Thailand,33.83,Sheltered,0.0568,Population,306.89,0.25,-1.68,0.0,0.0
50.27,8.0,300.48,Thailand,33.83,Sheltered,0.0568,Population,306.89,1.34,-1.04,0.0,45.0
50.27,8.0,300.48,Thailand,33.83,Sheltered,0.0568,Population,306.89,1.34,-1.04,0.0,0.62
50.27,9.0,300.64,Thailand,109.09,Sheltered,0.0568,Population,306.89,-0.59,-3.51,0.0,16.88
50.27,9.0,300.64,Thailand,109.09,Sheltered,0.0568,Population,306.89,-0.59,-3.51,0.0,0.0
50.27,4.0,302.04,Thailand,109.09,Sheltered,0.0568,Population,306.89,1.56,0.58,0.0,55.0
50.27,4.0,302.04,Thailand,109.09,Sheltered,0.0568,Population,306.89,1.56,0.58,0.0,0.0
50.27,4.0,300.64,Thailand,109.09,Sheltered,0.0568,Population,306.89,-0.59,-3.51,0.0,53.12
50.27,4.0,300.64,Thailand,109.09,Sheltered,0.0568,Population,306.89,-0.59,-3.51,0.0,0.62
50.27,8.0,302.04,Thailand,109.09,Sheltered,0.0568,Population,306.89,1.56,0.58,0.0,18.75
50.27,8.0,302.04,Thailand,109.09,Sheltered,0.0568,Population,306.89,1.56,0.58,0.0,0.0
50.27,4.0,302.06,Thailand,109.09,Sheltered,0.0568,Population,306.89,0.01,-1.49,0.0,61.88
50.27,4.0,302.06,Thailand,109.09,Sheltered,0.0568,Population,306.89,0.01,-1.49,0.0,1.88
50.27,8.0,303.41,Thailand,109.09,Sheltered,0.0568,Population,306.89,-1.17,-2.33,0.0,41.25
50.27,8.0,303.41,Thailand,109.09,Sheltered,0.0568,Population,306.89,-1.17,-2.33,0.0,0.0
50.27,4.0,302.05,Thailand,109.09,Sheltered,0.0568,Population,306.89,-1.1,-2.61,0.0,56.88
50.27,4.0,302.05,Thailand,109.09,Sheltered,0.0568,Population,306.89,-1.1,-2.61,0.0,1.25
50.27,8.0,302.05,Thailand,109.09,Sheltered,0.0568,Population,306.89,-1.1,-2.61,0.0,42.5
50.27,8.0,302.05,Thailand,109.09,Sheltered,0.0568,Population,306.89,-1.1,-2.61,0.0,0.62
50.27,4.0,300.52,Thailand,109.09,Sheltered,0.0568,Population,306.89,-0.16,-2.99,0.0,59.38
50.27,4.0,300.52,Thailand,109.09,Sheltered,0.0568,Population,306.89,-0.16,-2.99,0.0,0.0
50.27,10.0,300.52,Thailand,109.09,Sheltered,0.0568,Population,306.89,-0.16,-2.99,0.0,38.75
50.27,10.0,300.52,Thailand,109.09,Sheltered,0.0568,Population,306.89,-0.16,-2.99,0.0,0.0
50.27,4.0,302.65,Thailand,109.09,Sheltered,0.0568,Population,306.89,1.72,-0.67,0.0,60.62
50.27,4.0,302.65,Thailand,109.09,Sheltered,0.0568,Population,306.89,1.72,-0.67,0.0,1.25
50.27,9.0,302.65,Thailand,109.09,Sheltered,0.0568,Population,306.89,1.72,-0.67,0.0,48.75
50.27,9.0,302.65,Thailand,109.09,Sheltered,0.0568,Population,306.89,1.72,-0.67,0.0,0.0
50.27,4.0,303.41,Thailand,109.09,Sheltered,0.0568,Population,306.89,-1.17,-2.33,0.0,67.5
50.27,4.0,303.41,Thailand,109.09,Sheltered,0.0568,Population,306.89,-1.17,-2.33,0.0,0.0
48.72,2.0,302.17,Thailand,166.3,Sheltered,0.102,Population,306.02,0.77,0.1,0.0,80.62
48.72,2.0,302.17,Thailand,166.3,Sheltered,0.102,Population,306.02,0.77,0.1,0.0,0.0
49.0,3.0,302.19,Thailand,211.65,Exposed,0.081,Population,306.02,-0.88,-1.51,0.0,66.88
49.0,3.0,302.19,Thailand,211.65,Exposed,0.081,Population,306.02,-0.88,-1.51,0.0,1.25
48.69,2.0,302.06,Thailand,155.6,Exposed,0.0963,Population,305.86,-0.79,-1.46,0.0,36.88
48.69,2.0,302.06,Thailand,155.6,Exposed,0.0963,Population,305.86,-0.79,-1.46,0.0,1.25
48.69,2.0,302.06,Thailand,142.26,Exposed,0.0963,Population,305.86,-0.79,-1.46,0.0,46.88
48.69,2.0,302.06,Thailand,142.26,Exposed,0.0963,Population,305.86,-0.79,-1.46,0.0,0.0
50.03,6.0,301.45,Thailand,82.56,Sheltered,0.0789,Population,306.76,2.26,0.42,0.0,36.88
50.03,6.0,301.45,Thailand,82.56,Sheltered,0.0789,Population,306.76,2.26,0.42,0.0,0.0
49.95,7.0,301.77,Thailand,98.01,Sheltered,0.0552,Population,305.94,1.57,0.46,0.0,57.5
49.95,7.0,301.77,Thailand,98.01,Sheltered,0.0552,Population,305.94,1.57,0.46,0.0,0.0
49.95,4.0,302.0,Thailand,92.36,Sheltered,0.0552,Population,305.94,1.31,0.67,0.0,56.88
49.95,4.0,302.0,Thailand,92.36,Sheltered,0.0552,Population,305.94,1.31,0.67,0.0,0.0
49.95,5.0,301.93,Thailand,138.38,Sheltered,0.0632,Population,306.11,1.26,0.53,0.0,50.62
49.95,5.0,301.93,Thailand,138.38,Sheltered,0.0632,Population,306.11,1.26,0.53,0.0,0.0
49.95,4.0,301.29,Thailand,85.38,Sheltered,0.0632,Population,306.11,1.62,-0.01,0.0,70.62
49.95,4.0,301.29,Thailand,85.38,Sheltered,0.0632,Population,306.11,1.62,-0.01,0.0,0.0
49.95,4.0,301.77,Thailand,46.67,Sheltered,0.0632,Population,306.11,1.4,0.29,0.0,37.5
49.95,4.0,301.77,Thailand,46.67,Sheltered,0.0632,Population,306.11,1.4,0.29,0.0,0.0
50.03,4.0,301.5,Thailand,112.68,Sheltered,0.0585,Population,306.48,2.39,0.97,0.0,48.75
50.03,4.0,301.5,Thailand,112.68,Sheltered,0.0585,Population,306.48,2.39,0.97,0.0,0.0
50.06,3.0,303.59,Thailand,960.5,Sheltered,0.0879,Population,306.5,-0.03,-0.93,0.0,37.5
50.06,3.0,303.59,Thailand,960.5,Sheltered,0.0879,Population,306.5,-0.03,-0.93,0.0,0.0
49.98,11.0,303.11,Thailand,2802.64,Exposed,0.0571,Population,305.85,-1.15,-2.89,0.0,28.12
49.98,11.0,303.11,Thailand,2802.64,Exposed,0.0571,Population,305.85,-1.15,-2.89,0.0,0.0
49.99,10.0,303.44,Thailand,3313.49,Exposed,0.0606,Population,306.15,0.96,-0.12,0.0,83.12
49.99,10.0,303.44,Thailand,3313.49,Exposed,0.0606,Population,306.15,0.96,-0.12,0.0,0.0
49.09,3.0,301.84,Vietnam,180.77,Sheltered,0.0608,Population,305.61,-0.76,-1.13,0.0,42.5
49.09,3.0,301.84,Vietnam,180.77,Sheltered,0.0608,Population,305.61,-0.76,-1.13,0.0,0.0
49.09,8.0,301.84,Vietnam,180.77,Sheltered,0.0608,Population,305.61,-0.76,-1.13,0.0,53.12
49.09,8.0,301.84,Vietnam,180.77,Sheltered,0.0608,Population,305.61,-0.76,-1.13,0.0,0.62
49.81,4.0,302.98,Vietnam,98.02,Sheltered,0.1082,Population,305.85,2.07,2.08,0.0,56.25
49.81,4.0,302.98,Vietnam,98.02,Sheltered,0.1082,Population,305.85,2.07,2.08,0.0,0.0
49.81,8.0,302.98,Vietnam,98.02,Sheltered,0.1082,Population,305.85,2.07,2.08,0.0,30.0
49.81,8.0,302.98,Vietnam,98.02,Sheltered,0.1082,Population,305.85,2.07,2.08,0.0,0.0
49.81,4.0,302.78,Vietnam,47.58,Sheltered,0.102,Population,305.85,1.62,1.6,0.0,48.12
49.81,4.0,302.78,Vietnam,47.58,Sheltered,0.102,Population,305.85,1.62,1.6,0.0,0.0
49.81,2.0,302.78,Vietnam,47.58,Sheltered,0.102,Population,305.85,1.62,1.6,0.0,70.62
49.81,2.0,302.78,Vietnam,47.58,Sheltered,0.102,Population,305.85,1.62,1.6,0.0,0.0
49.85,5.0,302.94,Vietnam,74.88,Sheltered,0.1022,Population,305.84,1.81,1.81,0.0,69.38
49.85,5.0,302.94,Vietnam,74.88,Sheltered,0.1022,Population,305.84,1.81,1.81,0.0,0.0
49.85,3.0,302.96,Vietnam,47.68,Sheltered,0.1429,Population,305.67,1.65,1.65,0.0,40.62
49.85,3.0,302.96,Vietnam,47.68,Sheltered,0.1429,Population,305.67,1.65,1.65,0.0,0.0
49.85,7.0,302.96,Vietnam,47.68,Sheltered,0.1429,Population,305.67,1.65,1.65,0.0,21.25
49.85,7.0,302.96,Vietnam,47.68,Sheltered,0.1429,Population,305.67,1.65,1.65,0.0,0.0
49.91,6.0,262.15,Vietnam,80.72,Sheltered,0.1195,Population,306.07,0.93,0.93,0.0,43.12
49.91,6.0,262.15,Vietnam,80.72,Sheltered,0.1195,Population,306.07,0.93,0.93,0.0,0.0
49.91,2.0,262.15,Vietnam,80.72,Sheltered,0.1195,Population,306.07,0.93,0.93,0.0,63.12
49.91,2.0,262.15,Vietnam,80.72,Sheltered,0.1195,Population,306.07,0.93,0.93,0.0,0.0
50.57,7.0,301.1,Vietnam,6.3,Sheltered,0.0366,Population,304.73,-1.47,-1.84,0.0,5.62
50.57,7.0,301.1,Vietnam,6.3,Sheltered,0.0366,Population,304.73,-1.47,-1.84,0.0,0.0
50.57,2.0,301.1,Vietnam,6.3,Sheltered,0.0366,Population,304.73,-1.47,-1.84,0.0,31.25
50.57,2.0,301.1,Vietnam,6.3,Sheltered,0.0366,Population,304.73,-1.47,-1.84,0.0,0.0
50.57,7.0,301.1,Vietnam,6.3,Sheltered,0.0366,Population,304.73,1.84,1.51,0.0,6.88
50.57,7.0,301.1,Vietnam,6.3,Sheltered,0.0366,Population,304.73,1.84,1.51,0.0,0.0
50.57,2.0,301.1,Vietnam,6.3,Sheltered,0.0366,Population,304.73,1.84,1.51,0.0,26.25
50.57,2.0,301.1,Vietnam,6.3,Sheltered,0.0366,Population,304.73,1.84,1.51,0.0,0.0
50.57,2.0,301.39,Vietnam,6.3,Sheltered,0.0366,Population,304.73,1.77,1.5,0.0,33.12
50.57,2.0,301.39,Vietnam,6.3,Sheltered,0.0366,Population,304.73,1.77,1.5,0.0,0.0
50.57,7.0,301.39,Vietnam,6.3,Sheltered,0.0366,Population,304.73,1.77,1.5,0.0,3.75
50.57,7.0,301.39,Vietnam,6.3,Sheltered,0.0366,Population,304.73,1.77,1.5,0.0,0.0
49.59,4.0,301.57,Vietnam,111.55,Exposed,0.0992,Population,304.38,1.34,1.12,0.0,36.25
49.59,4.0,301.57,Vietnam,111.55,Exposed,0.0992,Population,304.38,1.34,1.12,0.0,0.0
49.59,10.0,301.26,Vietnam,111.55,Exposed,0.0992,Population,304.38,-2.22,-2.49,0.0,53.12
49.59,10.0,301.26,Vietnam,111.55,Exposed,0.0992,Population,304.38,-2.22,-2.49,0.0,0.0
49.59,4.0,301.26,Vietnam,111.55,Exposed,0.0992,Population,304.38,-2.22,-2.49,0.0,59.38
49.59,4.0,301.26,Vietnam,111.55,Exposed,0.0992,Population,304.38,-2.22,-2.49,0.0,0.0
49.59,10.0,301.31,Vietnam,111.55,Exposed,0.0992,Population,304.38,2.12,1.79,0.0,25.62
49.59,10.0,301.31,Vietnam,111.55,Exposed,0.0992,Population,304.38,2.12,1.79,0.0,0.0
49.59,4.0,301.31,Vietnam,111.55,Exposed,0.0992,Population,304.38,2.12,1.79,0.0,43.12
49.59,4.0,301.31,Vietnam,111.55,Exposed,0.0992,Population,304.38,2.12,1.79,0.0,0.0
49.59,10.0,301.57,Vietnam,111.55,Exposed,0.0992,Population,304.38,1.34,1.12,0.0,58.75
49.59,10.0,301.57,Vietnam,111.55,Exposed,0.0992,Population,304.38,1.34,1.12,0.0,0.0
49.59,6.0,301.57,Vietnam,84.97,Exposed,0.0992,Population,304.73,1.59,1.32,0.0,7.5
49.59,6.0,301.57,Vietnam,84.97,Exposed,0.0992,Population,304.73,1.59,1.32,0.0,0.0
49.59,3.0,301.57,Vietnam,84.97,Exposed,0.0992,Population,304.73,1.59,1.32,0.0,7.5
49.59,3.0,301.57,Vietnam,84.97,Exposed,0.0992,Population,304.73,1.59,1.32,0.0,0.0
49.59,6.0,301.44,Vietnam,84.97,Exposed,0.0992,Population,304.73,-0.06,-0.14,0.0,6.25
49.59,6.0,301.44,Vietnam,84.97,Exposed,0.0992,Population,304.73,-0.06,-0.14,0.0,0.0
49.59,2.0,301.44,Vietnam,84.97,Exposed,0.0992,Population,304.73,-0.06,-0.14,0.0,11.25
49.59,2.0,301.44,Vietnam,84.97,Exposed,0.0992,Population,304.73,-0.06,-0.14,0.0,0.0
49.59,6.0,301.25,Vietnam,84.97,Exposed,0.0992,Population,304.73,2.17,1.79,0.0,6.88
49.59,6.0,301.25,Vietnam,84.97,Exposed,0.0992,Population,304.73,2.17,1.79,0.0,0.0
49.59,2.0,301.25,Vietnam,84.97,Exposed,0.0992,Population,304.73,2.17,1.79,0.0,4.38
49.59,2.0,301.25,Vietnam,84.97,Exposed,0.0992,Population,304.73,2.17,1.79,0.0,0.0
49.63,4.0,301.4,Vietnam,114.85,Sheltered,0.0706,Population,304.45,1.15,0.78,0.0,20.0
49.63,4.0,301.4,Vietnam,114.85,Sheltered,0.0706,Population,304.45,1.15,0.78,0.0,0.0
49.63,10.0,301.4,Vietnam,114.85,Sheltered,0.0706,Population,304.45,1.15,0.78,0.0,8.12
49.63,10.0,301.4,Vietnam,114.85,Sheltered,0.0706,Population,304.45,1.15,0.78,0.0,0.0
49.63,4.0,301.3,Vietnam,114.85,Sheltered,0.0706,Population,304.45,-1.72,-1.91,0.0,8.75
49.63,4.0,301.3,Vietnam,114.85,Sheltered,0.0706,Population,304.45,-1.72,-1.91,0.0,0.0
49.63,10.0,301.3,Vietnam,114.85,Sheltered,0.0706,Population,304.45,-1.72,-1.91,0.0,2.5
49.63,10.0,301.3,Vietnam,114.85,Sheltered,0.0706,Population,304.45,-1.72,-1.91,0.0,0.0
49.63,4.0,301.48,Vietnam,114.85,Sheltered,0.0706,Population,304.45,1.05,0.93,0.0,14.38
49.63,4.0,301.48,Vietnam,114.85,Sheltered,0.0706,Population,304.45,1.05,0.93,0.0,0.0
49.63,10.0,301.48,Vietnam,114.85,Sheltered,0.0706,Population,304.45,1.05,0.93,0.0,6.25
49.63,10.0,301.48,Vietnam,114.85,Sheltered,0.0706,Population,304.45,1.05,0.93,0.0,0.0
49.63,4.0,301.35,Vietnam,1064.65,Exposed,0.0687,Population,304.7,-2.25,-2.41,0.0,18.75
49.63,4.0,301.35,Vietnam,1064.65,Exposed,0.0687,Population,304.7,-2.25,-2.41,0.0,0.0
49.63,9.0,301.49,Vietnam,1064.65,Exposed,0.0687,Population,304.7,0.85,0.75,0.0,3.75
49.63,9.0,301.49,Vietnam,1064.65,Exposed,0.0687,Population,304.7,0.85,0.75,0.0,0.0
49.63,4.0,301.49,Vietnam,1064.65,Exposed,0.0687,Population,304.7,0.85,0.75,0.0,26.25
49.63,4.0,301.49,Vietnam,1064.65,Exposed,0.0687,Population,304.7,0.85,0.75,0.0,0.62
49.63,9.0,301.44,Vietnam,1064.65,Exposed,0.0687,Population,304.7,1.34,0.98,0.0,35.62
49.63,9.0,301.44,Vietnam,1064.65,Exposed,0.0687,Population,304.7,1.34,0.98,0.0,0.0
49.63,4.0,301.44,Vietnam,1064.65,Exposed,0.0687,Population,304.7,1.34,0.98,0.0,4.38
49.63,4.0,301.44,Vietnam,1064.65,Exposed,0.0687,Population,304.7,1.34,0.98,0.0,0.0
49.63,9.0,301.35,Vietnam,1064.65,Exposed,0.0687,Population,304.7,-2.25,-2.41,0.0,10.62
49.63,9.0,301.35,Vietnam,1064.65,Exposed,0.0687,Population,304.7,-2.25,-2.41,0.0,0.0
48.87,5.0,302.36,Vietnam,101.6,Sheltered,0.3066,Population,305.44,0.31,-0.88,0.0,0.0
49.09,3.0,301.8,Vietnam,189.66,Sheltered,0.0596,Population,305.47,-0.11,-0.5,0.0,33.12
49.09,3.0,301.8,Vietnam,189.66,Sheltered,0.0596,Population,305.47,-0.11,-0.5,0.0,5.0
49.09,8.0,301.8,Vietnam,189.66,Sheltered,0.0596,Population,305.47,-0.11,-0.5,0.0,35.62
49.09,8.0,301.8,Vietnam,189.66,Sheltered,0.0596,Population,305.47,-0.11,-0.5,0.0,2.5
49.09,3.0,301.79,Vietnam,121.76,Sheltered,0.0603,Population,305.44,-0.48,-0.86,0.0,3.12
49.09,3.0,301.79,Vietnam,121.76,Sheltered,0.0603,Population,305.44,-0.48,-0.86,0.0,1.25
49.09,10.0,301.79,Vietnam,121.76,Sheltered,0.0603,Population,305.44,-0.48,-0.86,0.0,15.62
49.09,10.0,301.79,Vietnam,121.76,Sheltered,0.0603,Population,305.44,-0.48,-0.86,0.0,0.0
49.29,3.0,301.76,Vietnam,2094.46,Sheltered,0.0615,Population,306.2,-0.04,-0.39,0.0,31.25
49.29,3.0,301.76,Vietnam,2094.46,Sheltered,0.0615,Population,306.2,-0.04,-0.39,0.0,0.0
49.29,7.0,301.76,Vietnam,2094.46,Sheltered,0.0615,Population,306.2,-0.04,-0.39,0.0,45.0
49.29,7.0,301.76,Vietnam,2094.46,Sheltered,0.0615,Population,306.2,-0.04,-0.39,0.0,0.0
49.29,2.0,301.75,Vietnam,1459.45,Sheltered,0.0475,Population,305.57,-1.34,-1.84,0.0,2.5
49.29,2.0,301.75,Vietnam,1459.45,Sheltered,0.0475,Population,305.57,-1.34,-1.84,0.0,3.12
49.29,6.0,301.75,Vietnam,1459.45,Sheltered,0.0475,Population,305.57,-1.34,-1.84,0.0,2.5
49.29,6.0,301.75,Vietnam,1459.45,Sheltered,0.0475,Population,305.57,-1.34,-1.84,0.0,1.25
49.29,4.0,301.76,Vietnam,289.06,Sheltered,0.0652,Population,306.2,-0.04,-0.39,0.0,22.5
49.29,4.0,301.76,Vietnam,289.06,Sheltered,0.0652,Population,306.2,-0.04,-0.39,0.0,10.0
49.29,8.0,301.76,Vietnam,289.06,Sheltered,0.0652,Population,306.2,-0.04,-0.39,0.0,14.38
49.29,8.0,301.76,Vietnam,289.06,Sheltered,0.0652,Population,306.2,-0.04,-0.39,0.0,9.38
49.29,4.0,262.15,Vietnam,133.01,Exposed,0.0732,Population,306.02,-0.99,-1.52,0.0,33.12
49.29,4.0,262.15,Vietnam,133.01,Exposed,0.0732,Population,306.02,-0.99,-1.52,0.0,0.62
49.29,9.0,262.15,Vietnam,133.01,Exposed,0.0732,Population,306.02,-0.99,-1.52,0.0,16.88
49.29,9.0,262.15,Vietnam,133.01,Exposed,0.0732,Population,306.02,-0.99,-1.52,0.0,0.0
49.81,2.0,302.98,Vietnam,118.65,Sheltered,0.102,Population,305.85,2.07,2.08,0.0,20.62
49.81,2.0,302.98,Vietnam,118.65,Sheltered,0.102,Population,305.85,2.07,2.08,0.0,0.0
49.81,7.0,302.98,Vietnam,118.65,Sheltered,0.102,Population,305.85,2.07,2.08,0.0,33.75
49.81,7.0,302.98,Vietnam,118.65,Sheltered,0.102,Population,305.85,2.07,2.08,0.0,0.0
49.81,2.0,303.15,Vietnam,54.83,Sheltered,0.1082,Population,305.67,1.26,1.25,0.0,56.25
49.81,2.0,303.15,Vietnam,54.83,Sheltered,0.1082,Population,305.67,1.26,1.25,0.0,0.0
49.81,6.0,303.15,Vietnam,54.83,Sheltered,0.1082,Population,305.67,1.26,1.25,0.0,35.0
49.81,6.0,303.15,Vietnam,54.83,Sheltered,0.1082,Population,305.67,1.26,1.25,0.0,0.0
49.85,3.0,302.75,Vietnam,119.14,Sheltered,0.1429,Population,305.67,1.36,1.32,0.0,40.0
49.85,3.0,302.75,Vietnam,119.14,Sheltered,0.1429,Population,305.67,1.36,1.32,0.0,0.0
49.85,6.0,302.75,Vietnam,119.14,Sheltered,0.1429,Population,305.67,1.36,1.32,0.0,38.12
49.85,6.0,302.75,Vietnam,119.14,Sheltered,0.1429,Population,305.67,1.36,1.32,0.0,0.0
49.85,5.0,302.94,Vietnam,24.34,Sheltered,0.1022,Population,305.84,1.81,1.81,0.0,33.75
